skill_id,student_id,skill_name,skill_category,proficiency_level,certified_flag
SSK_00707,USN_2025_161,LANGCHAIN,AI / GenAI,Intermediate,true
SSK_00708,USN_2025_162,SQL,Data Engineering & Cloud,Intermediate,false
SSK_00709,USN_2025_162,REACT,Core Engineering,Beginner,false
SSK_00710,USN_2025_162,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_00711,USN_2025_163,REACT,Core Engineering,Advanced,false
SSK_00712,USN_2025_163,PYTHON,Core Engineering,Advanced,true
SSK_00713,USN_2025_163,GENAI_LLMS,AI / GenAI,Beginner,true
SSK_00714,USN_2025_163,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_00715,USN_2025_163,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_00716,USN_2025_164,SQL,Data Engineering & Cloud,Beginner,false
SSK_00717,USN_2025_164,REACT,Core Engineering,Beginner,true
SSK_00718,USN_2025_164,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_00719,USN_2025_164,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_00720,USN_2025_164,VECTOR_DATABASES,AI / GenAI,Intermediate,true
SSK_00721,USN_2025_165,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_00722,USN_2025_165,PYTHON,Core Engineering,Advanced,false
SSK_00723,USN_2025_165,VECTOR_DATABASES,AI / GenAI,Intermediate,true
SSK_00724,USN_2025_165,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_00725,USN_2025_165,LANGCHAIN,AI / GenAI,Advanced,true
SSK_00726,USN_2025_166,REACT,Core Engineering,Beginner,true
SSK_00727,USN_2025_166,CPP,Core Engineering,Beginner,false
SSK_00728,USN_2025_166,LANGCHAIN,AI / GenAI,Beginner,false
SSK_00729,USN_2025_166,PYSPARK,Data Engineering & Cloud,Beginner,true
SSK_00730,USN_2025_166,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_00731,USN_2025_167,PYTHON,Core Engineering,Beginner,true
SSK_00732,USN_2025_167,REACT,Core Engineering,Advanced,false
SSK_00733,USN_2025_167,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_00734,USN_2025_167,VECTOR_DATABASES,AI / GenAI,Advanced,true
SSK_00735,USN_2025_167,PYSPARK,Data Engineering & Cloud,Advanced,true
SSK_00736,USN_2025_168,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_00737,USN_2025_168,SQL,Data Engineering & Cloud,Advanced,true
SSK_00738,USN_2025_168,GENAI_LLMS,AI / GenAI,Beginner,true
SSK_00739,USN_2025_168,PYSPARK,Data Engineering & Cloud,Beginner,true
SSK_00740,USN_2025_168,DATABRICKS_DE,Data Engineering & Cloud,Beginner,true
SSK_00741,USN_2025_168,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_00742,USN_2025_169,REACT,Core Engineering,Advanced,false
SSK_00743,USN_2025_169,JAVA_BACKEND,Core Engineering,Advanced,true
SSK_00744,USN_2025_169,PYSPARK,Data Engineering & Cloud,Beginner,true
SSK_00745,USN_2025_169,AWS_CLOUD,Data Engineering & Cloud,Beginner,true
SSK_00746,USN_2025_169,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_00747,USN_2025_170,JAVA_BACKEND,Core Engineering,Advanced,true
SSK_00748,USN_2025_170,PYTHON,Core Engineering,Intermediate,true
SSK_00749,USN_2025_170,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_00750,USN_2025_170,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_00751,USN_2025_170,VECTOR_DATABASES,AI / GenAI,Advanced,true
SSK_00752,USN_2025_171,SQL,Data Engineering & Cloud,Intermediate,false
SSK_00753,USN_2025_171,CPP,Core Engineering,Beginner,true
SSK_00754,USN_2025_171,LANGCHAIN,AI / GenAI,Beginner,false
SSK_00755,USN_2025_171,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_00756,USN_2025_171,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_00757,USN_2025_172,REACT,Core Engineering,Intermediate,true
SSK_00758,USN_2025_172,CPP,Core Engineering,Intermediate,false
SSK_00759,USN_2025_172,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_00760,USN_2025_173,SQL,Data Engineering & Cloud,Intermediate,true
SSK_00761,USN_2025_173,PYTHON,Core Engineering,Intermediate,true
SSK_00762,USN_2025_173,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_00763,USN_2025_173,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_00764,USN_2025_173,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_00765,USN_2025_173,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_00766,USN_2025_174,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_00767,USN_2025_174,PYTHON,Core Engineering,Beginner,false
SSK_00768,USN_2025_174,LANGCHAIN,AI / GenAI,Advanced,false
SSK_00769,USN_2025_174,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_00770,USN_2025_175,PYTHON,Core Engineering,Intermediate,false
SSK_00771,USN_2025_175,CPP,Core Engineering,Intermediate,false
SSK_00772,USN_2025_175,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_00773,USN_2025_175,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_00774,USN_2025_176,SQL,Data Engineering & Cloud,Beginner,true
SSK_00775,USN_2025_176,PYTHON,Core Engineering,Advanced,false
SSK_00776,USN_2025_176,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_00777,USN_2025_176,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_00778,USN_2025_176,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_00779,USN_2025_177,PYTHON,Core Engineering,Advanced,false
SSK_00780,USN_2025_177,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_00781,USN_2025_177,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_00782,USN_2025_177,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_00783,USN_2025_177,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_00784,USN_2025_178,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_00785,USN_2025_178,CPP,Core Engineering,Intermediate,false
SSK_00786,USN_2025_178,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_00787,USN_2025_178,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_00788,USN_2025_178,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_00789,USN_2025_179,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_00790,USN_2025_179,REACT,Core Engineering,Intermediate,false
SSK_00791,USN_2025_179,LANGCHAIN,AI / GenAI,Advanced,false
SSK_00792,USN_2025_180,REACT,Core Engineering,Advanced,false
SSK_00793,USN_2025_180,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_00794,USN_2025_180,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_00795,USN_2025_180,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_00796,USN_2025_181,CPP,Core Engineering,Beginner,false
SSK_00797,USN_2025_181,PYTHON,Core Engineering,Intermediate,false
SSK_00798,USN_2025_181,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_00799,USN_2025_181,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_00800,USN_2025_182,REACT,Core Engineering,Advanced,true
SSK_00801,USN_2025_182,JAVA_BACKEND,Core Engineering,Advanced,true
SSK_00802,USN_2025_182,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_00803,USN_2025_182,LANGCHAIN,AI / GenAI,Beginner,false
SSK_00804,USN_2025_182,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_00805,USN_2025_183,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_00806,USN_2025_183,CPP,Core Engineering,Beginner,true
SSK_00807,USN_2025_183,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_00808,USN_2025_183,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_00809,USN_2025_183,LANGCHAIN,AI / GenAI,Advanced,true
SSK_00810,USN_2025_183,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_00811,USN_2025_184,PYTHON,Core Engineering,Advanced,false
SSK_00812,USN_2025_184,CPP,Core Engineering,Beginner,false
SSK_00813,USN_2025_184,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_00814,USN_2025_184,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_00815,USN_2025_185,REACT,Core Engineering,Beginner,false
SSK_00816,USN_2025_185,SQL,Data Engineering & Cloud,Beginner,false
SSK_00817,USN_2025_185,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_00818,USN_2025_186,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_00819,USN_2025_186,REACT,Core Engineering,Advanced,false
SSK_00820,USN_2025_186,GENAI_LLMS,AI / GenAI,Advanced,true
SSK_00821,USN_2025_186,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_00822,USN_2025_186,LANGCHAIN,AI / GenAI,Advanced,false
SSK_00823,USN_2025_186,DATABRICKS_DE,Data Engineering & Cloud,Advanced,true
SSK_00824,USN_2025_187,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_00825,USN_2025_187,CPP,Core Engineering,Beginner,false
SSK_00826,USN_2025_187,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_00827,USN_2025_187,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_00828,USN_2025_187,LANGCHAIN,AI / GenAI,Advanced,true
SSK_00829,USN_2025_187,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_00830,USN_2025_188,REACT,Core Engineering,Intermediate,true
SSK_00831,USN_2025_188,PYTHON,Core Engineering,Beginner,false
SSK_00832,USN_2025_188,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_00833,USN_2025_188,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_00834,USN_2025_188,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_00835,USN_2025_188,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_00836,USN_2025_189,REACT,Core Engineering,Advanced,false
SSK_00837,USN_2025_189,CPP,Core Engineering,Beginner,false
SSK_00838,USN_2025_189,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_00839,USN_2025_189,VECTOR_DATABASES,AI / GenAI,Beginner,true
SSK_00840,USN_2025_189,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_00841,USN_2025_190,PYTHON,Core Engineering,Intermediate,false
SSK_00842,USN_2025_190,REACT,Core Engineering,Beginner,true
SSK_00843,USN_2025_190,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_00844,USN_2025_190,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_00845,USN_2025_191,REACT,Core Engineering,Beginner,true
SSK_00846,USN_2025_191,CPP,Core Engineering,Advanced,false
SSK_00847,USN_2025_191,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_00848,USN_2025_191,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_00849,USN_2025_191,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_00850,USN_2025_192,CPP,Core Engineering,Intermediate,false
SSK_00851,USN_2025_192,PYTHON,Core Engineering,Intermediate,false
SSK_00852,USN_2025_192,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_00853,USN_2025_192,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_00854,USN_2025_192,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_00855,USN_2025_192,AWS_CLOUD,Data Engineering & Cloud,Advanced,true
SSK_00856,USN_2025_193,PYTHON,Core Engineering,Beginner,false
SSK_00857,USN_2025_193,CPP,Core Engineering,Beginner,false
SSK_00858,USN_2025_193,VECTOR_DATABASES,AI / GenAI,Advanced,true
SSK_00859,USN_2025_194,REACT,Core Engineering,Advanced,true
SSK_00860,USN_2025_194,CPP,Core Engineering,Intermediate,false
SSK_00861,USN_2025_194,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_00862,USN_2025_194,AWS_CLOUD,Data Engineering & Cloud,Intermediate,true
SSK_00863,USN_2025_194,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_00864,USN_2025_194,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_00865,USN_2025_195,REACT,Core Engineering,Beginner,false
SSK_00866,USN_2025_195,PYTHON,Core Engineering,Intermediate,false
SSK_00867,USN_2025_195,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_00868,USN_2025_195,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_00869,USN_2025_195,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_00870,USN_2025_195,VECTOR_DATABASES,AI / GenAI,Beginner,true
SSK_00871,USN_2025_196,SQL,Data Engineering & Cloud,Advanced,false
SSK_00872,USN_2025_196,REACT,Core Engineering,Beginner,true
SSK_00873,USN_2025_196,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_00874,USN_2025_197,REACT,Core Engineering,Beginner,true
SSK_00875,USN_2025_197,PYTHON,Core Engineering,Intermediate,false
SSK_00876,USN_2025_197,DATABRICKS_DE,Data Engineering & Cloud,Beginner,true
SSK_00877,USN_2025_198,REACT,Core Engineering,Beginner,false
SSK_00878,USN_2025_198,PYTHON,Core Engineering,Beginner,false
SSK_00879,USN_2025_198,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_00880,USN_2025_198,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_00881,USN_2025_199,REACT,Core Engineering,Intermediate,false
SSK_00882,USN_2025_199,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_00883,USN_2025_199,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_00884,USN_2025_199,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_00885,USN_2025_199,LANGCHAIN,AI / GenAI,Advanced,false
SSK_00886,USN_2025_199,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_00887,USN_2025_200,PYTHON,Core Engineering,Beginner,false
SSK_00888,USN_2025_200,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_00889,USN_2025_200,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_00890,USN_2025_200,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_00891,USN_2025_201,REACT,Core Engineering,Intermediate,false
SSK_00892,USN_2025_201,CPP,Core Engineering,Beginner,false
SSK_00893,USN_2025_201,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_00894,USN_2025_202,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_00895,USN_2025_202,CPP,Core Engineering,Advanced,true
SSK_00896,USN_2025_202,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_00897,USN_2025_202,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_00898,USN_2025_203,CPP,Core Engineering,Intermediate,true
SSK_00899,USN_2025_203,SQL,Data Engineering & Cloud,Intermediate,false
SSK_00900,USN_2025_203,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_00901,USN_2025_203,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_00902,USN_2025_204,PYTHON,Core Engineering,Advanced,true
SSK_00903,USN_2025_204,REACT,Core Engineering,Beginner,true
SSK_00904,USN_2025_204,GENAI_LLMS,AI / GenAI,Beginner,true
SSK_00905,USN_2025_204,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_00906,USN_2025_205,SQL,Data Engineering & Cloud,Advanced,true
SSK_00907,USN_2025_205,REACT,Core Engineering,Intermediate,true
SSK_00908,USN_2025_205,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_00909,USN_2025_206,REACT,Core Engineering,Advanced,false
SSK_00910,USN_2025_206,PYTHON,Core Engineering,Intermediate,false
SSK_00911,USN_2025_206,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_00912,USN_2025_206,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_00913,USN_2025_206,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_00914,USN_2025_206,LANGCHAIN,AI / GenAI,Beginner,false
SSK_00915,USN_2025_207,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_00916,USN_2025_207,SQL,Data Engineering & Cloud,Advanced,false
SSK_00917,USN_2025_207,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_00918,USN_2025_208,JAVA_BACKEND,Core Engineering,Beginner,true
SSK_00919,USN_2025_208,PYTHON,Core Engineering,Beginner,true
SSK_00920,USN_2025_208,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_00921,USN_2025_208,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_00922,USN_2025_209,PYTHON,Core Engineering,Advanced,false
SSK_00923,USN_2025_209,SQL,Data Engineering & Cloud,Beginner,false
SSK_00924,USN_2025_209,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_00925,USN_2025_209,AWS_CLOUD,Data Engineering & Cloud,Intermediate,true
SSK_00926,USN_2025_210,JAVA_BACKEND,Core Engineering,Advanced,true
SSK_00927,USN_2025_210,REACT,Core Engineering,Advanced,false
SSK_00928,USN_2025_210,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_00929,USN_2025_210,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_00930,USN_2025_211,SQL,Data Engineering & Cloud,Advanced,false
SSK_00931,USN_2025_211,JAVA_BACKEND,Core Engineering,Advanced,true
SSK_00932,USN_2025_211,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_00933,USN_2025_212,CPP,Core Engineering,Beginner,false
SSK_00934,USN_2025_212,PYTHON,Core Engineering,Intermediate,false
SSK_00935,USN_2025_212,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_00936,USN_2025_212,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_00937,USN_2025_212,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_00938,USN_2025_212,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_00939,USN_2025_213,SQL,Data Engineering & Cloud,Intermediate,false
SSK_00940,USN_2025_213,REACT,Core Engineering,Advanced,true
SSK_00941,USN_2025_213,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_00942,USN_2025_213,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_00943,USN_2025_214,PYTHON,Core Engineering,Beginner,false
SSK_00944,USN_2025_214,REACT,Core Engineering,Intermediate,false
SSK_00945,USN_2025_214,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_00946,USN_2025_214,PYSPARK,Data Engineering & Cloud,Advanced,true
SSK_00947,USN_2025_215,CPP,Core Engineering,Intermediate,false
SSK_00948,USN_2025_215,SQL,Data Engineering & Cloud,Advanced,false
SSK_00949,USN_2025_215,PYSPARK,Data Engineering & Cloud,Beginner,true
SSK_00950,USN_2025_216,SQL,Data Engineering & Cloud,Beginner,false
SSK_00951,USN_2025_216,REACT,Core Engineering,Advanced,false
SSK_00952,USN_2025_216,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,true
SSK_00953,USN_2025_216,PYSPARK,Data Engineering & Cloud,Intermediate,true
SSK_00954,USN_2025_216,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_00955,USN_2025_217,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_00956,USN_2025_217,SQL,Data Engineering & Cloud,Advanced,false
SSK_00957,USN_2025_217,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_00958,USN_2025_217,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_00959,USN_2025_217,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_00960,USN_2025_217,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_00961,USN_2025_218,PYTHON,Core Engineering,Beginner,false
SSK_00962,USN_2025_218,REACT,Core Engineering,Beginner,false
SSK_00963,USN_2025_218,LANGCHAIN,AI / GenAI,Advanced,true
SSK_00964,USN_2025_219,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_00965,USN_2025_219,PYTHON,Core Engineering,Beginner,true
SSK_00966,USN_2025_219,DATABRICKS_DE,Data Engineering & Cloud,Beginner,true
SSK_00967,USN_2025_219,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_00968,USN_2025_219,AWS_CLOUD,Data Engineering & Cloud,Intermediate,true
SSK_00969,USN_2025_220,PYTHON,Core Engineering,Advanced,false
SSK_00970,USN_2025_220,CPP,Core Engineering,Intermediate,false
SSK_00971,USN_2025_220,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_00972,USN_2025_220,LANGCHAIN,AI / GenAI,Advanced,true
SSK_00973,USN_2025_221,CPP,Core Engineering,Advanced,true
SSK_00974,USN_2025_221,REACT,Core Engineering,Beginner,false
SSK_00975,USN_2025_221,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_00976,USN_2025_222,SQL,Data Engineering & Cloud,Beginner,true
SSK_00977,USN_2025_222,PYTHON,Core Engineering,Beginner,false
SSK_00978,USN_2025_222,LANGCHAIN,AI / GenAI,Beginner,false
SSK_00979,USN_2025_222,VECTOR_DATABASES,AI / GenAI,Advanced,true
SSK_00980,USN_2025_222,AWS_CLOUD,Data Engineering & Cloud,Advanced,true
SSK_00981,USN_2025_223,JAVA_BACKEND,Core Engineering,Advanced,true
SSK_00982,USN_2025_223,CPP,Core Engineering,Advanced,false
SSK_00983,USN_2025_223,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_00984,USN_2025_224,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_00985,USN_2025_224,PYTHON,Core Engineering,Advanced,false
SSK_00986,USN_2025_224,AWS_CLOUD,Data Engineering & Cloud,Intermediate,true
SSK_00987,USN_2025_225,REACT,Core Engineering,Advanced,false
SSK_00988,USN_2025_225,SQL,Data Engineering & Cloud,Beginner,false
SSK_00989,USN_2025_225,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_00990,USN_2025_225,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_00991,USN_2025_225,LANGCHAIN,AI / GenAI,Advanced,false
SSK_00992,USN_2025_225,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_00993,USN_2025_226,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_00994,USN_2025_226,SQL,Data Engineering & Cloud,Intermediate,false
SSK_00995,USN_2025_226,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_00996,USN_2025_226,AWS_CLOUD,Data Engineering & Cloud,Beginner,true
SSK_00997,USN_2025_227,REACT,Core Engineering,Intermediate,false
SSK_00998,USN_2025_227,PYTHON,Core Engineering,Advanced,true
SSK_00999,USN_2025_227,AWS_CLOUD,Data Engineering & Cloud,Intermediate,true
SSK_01000,USN_2025_227,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01001,USN_2025_227,GENAI_LLMS,AI / GenAI,Advanced,true
SSK_01002,USN_2025_227,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01003,USN_2025_228,REACT,Core Engineering,Beginner,false
SSK_01004,USN_2025_228,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01005,USN_2025_228,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01006,USN_2025_229,SQL,Data Engineering & Cloud,Advanced,true
SSK_01007,USN_2025_229,REACT,Core Engineering,Intermediate,false
SSK_01008,USN_2025_229,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_01009,USN_2025_229,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01010,USN_2025_229,GENAI_LLMS,AI / GenAI,Beginner,true
SSK_01011,USN_2025_229,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_01012,USN_2025_230,REACT,Core Engineering,Intermediate,false
SSK_01013,USN_2025_230,SQL,Data Engineering & Cloud,Advanced,false
SSK_01014,USN_2025_230,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01015,USN_2025_230,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_01016,USN_2025_230,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01017,USN_2025_231,CPP,Core Engineering,Advanced,false
SSK_01018,USN_2025_231,PYTHON,Core Engineering,Intermediate,true
SSK_01019,USN_2025_231,GENAI_LLMS,AI / GenAI,Advanced,false
SSK_01020,USN_2025_231,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01021,USN_2025_231,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01022,USN_2025_232,REACT,Core Engineering,Advanced,false
SSK_01023,USN_2025_232,CPP,Core Engineering,Intermediate,true
SSK_01024,USN_2025_232,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_01025,USN_2025_232,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01026,USN_2025_233,SQL,Data Engineering & Cloud,Beginner,true
SSK_01027,USN_2025_233,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01028,USN_2025_233,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01029,USN_2025_233,LANGCHAIN,AI / GenAI,Beginner,false
SSK_01030,USN_2025_234,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01031,USN_2025_234,PYTHON,Core Engineering,Intermediate,false
SSK_01032,USN_2025_234,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_01033,USN_2025_234,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_01034,USN_2025_235,CPP,Core Engineering,Advanced,false
SSK_01035,USN_2025_235,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01036,USN_2025_235,LANGCHAIN,AI / GenAI,Advanced,false
SSK_01037,USN_2025_235,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_01038,USN_2025_235,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01039,USN_2025_236,REACT,Core Engineering,Intermediate,false
SSK_01040,USN_2025_236,PYTHON,Core Engineering,Beginner,true
SSK_01041,USN_2025_236,PYSPARK,Data Engineering & Cloud,Intermediate,true
SSK_01042,USN_2025_237,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01043,USN_2025_237,CPP,Core Engineering,Intermediate,false
SSK_01044,USN_2025_237,DATABRICKS_DE,Data Engineering & Cloud,Advanced,true
SSK_01045,USN_2025_238,CPP,Core Engineering,Advanced,false
SSK_01046,USN_2025_238,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01047,USN_2025_238,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_01048,USN_2025_238,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01049,USN_2025_239,REACT,Core Engineering,Beginner,true
SSK_01050,USN_2025_239,SQL,Data Engineering & Cloud,Beginner,false
SSK_01051,USN_2025_239,PYSPARK,Data Engineering & Cloud,Intermediate,true
SSK_01052,USN_2025_240,SQL,Data Engineering & Cloud,Beginner,false
SSK_01053,USN_2025_240,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01054,USN_2025_240,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01055,USN_2025_240,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01056,USN_2025_241,REACT,Core Engineering,Intermediate,false
SSK_01057,USN_2025_241,PYTHON,Core Engineering,Advanced,false
SSK_01058,USN_2025_241,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_01059,USN_2025_241,AWS_CLOUD,Data Engineering & Cloud,Intermediate,true
SSK_01060,USN_2025_241,DATABRICKS_DE,Data Engineering & Cloud,Beginner,true
